Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,Co_vol,Cl_vol,H_vol,Zr_vol,U_vol,Pr_vol,Sr_vol,Cs_vol,V_vol,Ta_vol,Ga_vol,Re_vol,Se_vol,Bi_vol,Nb_vol,C_vol,Ge_vol,P_vol,As_vol,Mn_vol,Fe_vol,Y_vol,O_vol,Ca_vol,Rb_vol,Zn_vol,Sc_vol,Pt_vol,La_vol,Sb_vol,Ti_vol,Au_vol,K_vol,Ni_vol,Mg_vol,Al_vol,Mo_vol,Na_vol,Te_vol,In_vol,Sn_vol,Pd_vol,Tl_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Nd_vol,W_vol,Co_vol_dis,Cl_vol_dis,H_vol_dis,Zr_vol_dis,U_vol_dis,Pr_vol_dis,Sr_vol_dis,Cs_vol_dis,V_vol_dis,Ta_vol_dis,Ga_vol_dis,Re_vol_dis,Se_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,Ge_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,Y_vol_dis,O_vol_dis,Ca_vol_dis,Rb_vol_dis,Zn_vol_dis,Sc_vol_dis,Pt_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,Au_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Al_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,In_vol_dis,Sn_vol_dis,Pd_vol_dis,Tl_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,Nd_vol_dis,W_vol_dis,helvol,geomvol,helvol_dis,geomvol_dis,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity,energy_dis,energy_per_atom_dis,volume_dis,formation_energy_per_atom_dis,nsites_dis,band_gap_dis,density_dis,total_magnetization_dis,elasticity_dis
mp-300540296,mp-540296,mp-26832,Mo(PO4)2,intercalation,P2_1,3.8499943999999933,89.40839333009775,281.48085009015733,344.22181363387324,1083.6996965543433,0.0567872550694446,0.029963916442308225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.510702110587467,0.0,0.0,0.0,0.0,54.04280844234985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.755351055293732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.755351055293732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.250222433911024,0.0,0.0,0.0,0.0,53.000889735644094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.625111216955512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.250222433911024,0.0,0.0,0.0,0.0,57.979,0.0,47.798,-178.904446,-6.880940230769231,301.8817246239492,-2.590309570329671,26,1.763,3.2977884145646303,2.0,3.2977884145646303,-167.54256537,-6.98094022375,296.0615937838981,-2.4917547291071434,24,1.3891,3.2847571974844265,1.00000005,3.2847571974844265
mp-300771653,mp-769109,mp-774649,V3Ni(PO4)6,intercalation,P1,3.848663339999995,195.395435230002,579.7084253129723,752.0112483730522,2231.1025643911607,0.039966105404411145,0.044693014312501056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5370271537219615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.074054307443927,0.0,0.0,0.0,0.0,52.296217229775685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1790090512406537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.512859995323612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.025719990647223,0.0,0.0,0.0,0.0,52.102879962588894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.170953331774537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.025719990647223,0.0,0.0,0.0,0.33,115.62700000000001,0.262,93.565,-275.6649384,-6.89162346,460.62712881193085,-2.6129624830714278,40,0.9196,2.9668475425911427,3.0,2.9668475425911427,-241.11982488,-7.091759555294117,458.9242065931915,-2.3947418147899158,34,0.0,2.8271676186755745,1.000269,2.8271676186755745
mp-300770336,mp-768872,mp-768641,Cr3GaO8,intercalation,P-1,3.846928124999999,70.25833544108966,301.67363817638625,270.278766624012,1160.5168032718136,0.05821625296296418,0.017103705000001142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774045901212858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.192367209702866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.322137703638575,0.0,0.0,0.0,20.322137703638575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.778435792655539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.227486341244315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.335307377966622,0.0,0.0,0.0,27.113743170622158,0.0,0.0,0.0,0.024,48.42,0.0,41.306999999999995,-210.97501674,-6.592969273125,295.0533222084965,-2.3839072506249996,32,3.1711,4.2937774983648636,8.99999895,4.2937774983648636,-199.46344933,-6.648781644333334,295.24453025066015,-2.286313663666666,30,0.6843000000000004,4.212920428051109,8.0000002,4.212920428051109
mp-300762038,mp-757257,mp-775991,CrCo3(PO4)4,intercalation,Pm,3.8452540125,168.44488839782008,598.175595182825,647.7133829968325,2300.137107556333,0.04627013791666723,0.0329102208258929,10.879199390239586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.505599186986116,0.0,0.0,0.0,0.0,58.02239674794447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.626399796746529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.080500128858317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440666838477757,0.0,0.0,0.0,0.0,53.76266735391103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3601667096194388,0.0,0.0,0.0,13.440666838477757,0.0,0.0,0.0,0.0,19.389,0.0,46.501000000000005,-188.77264968,-6.741880345714287,297.6042816974568,-2.44811613387755,28,1.0944000000000005,3.55116527267868,5.0,3.55116527267868,-165.75621131,-6.906508804583333,275.7555857181447,-2.215112665773809,24,0.5668000000000002,3.6653429217967988,15.0000001,3.6653429217967988
mp-300763924,mp-771398,mp-755351,Fe3CuO8,intercalation,R-3m,3.86423902,138.56616944092258,596.9755420525472,535.4527988055447,2306.856183585105,0.06862428062500038,0.029392753125001118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.974864524831474,0.0,53.2663053995506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6582881749438245,0.0,13.316576349887647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.135625993302078,0.0,53.69500264880554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.711875331100693,0.0,20.135625993302078,0.0,0.0,0.0,0.10400000000000001,25.531999999999996,0.242,41.185,-87.58391405,-5.8389276033333335,148.98965649232466,-1.7845926460000006,15,0.0,4.234102337817432,14.0146345,4.234102337817432,-81.56408445,-5.826006032142858,150.188753283938,-1.618359481428571,14,0.0,4.123555445042504,12.999998699999999,4.123555445042504
mp-300764708,mp-764708,mp-761176,MnFeCo(PO4)3,intercalation,Pm,3.835531749166672,169.1111254307233,585.8722688127722,648.6310907268462,2247.131687987698,0.027622892083332573,0.012373714464285257,4.653327911570597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95998373471179,0.0,4.653327911570597,4.653327911570597,0.0,55.83993493884716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388072687702349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.164218063107047,0.0,4.388072687702349,4.388072687702349,0.0,52.65687225242819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.164218063107047,0.0,0.0,0.0,0.0,129.30700000000002,0.0,102.375,-577.49143012,-6.874897977619049,911.5619281353453,-2.5362547582089796,84,2.2194,3.4644220437588245,12.0000604,3.4644220437588245,-508.55878217,-7.063316419027778,859.5998554182946,-2.3195614380493645,72,0.2097,3.512943378630818,12.999990525,3.512943378630818
mp-300769983,mp-755048,mp-755679,CrFeO4,intercalation,P2/m,3.8871878300000047,96.20712661496609,397.38199973209817,373.9751717369657,1544.6984732196772,0.07745287275252544,0.0028767356249996823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.324974912361766,0.0,53.29989964944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.324974912361766,0.0,0.0,0.0,17.766633216482354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.393422706525044,0.0,53.573690826100176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.393422706525044,0.0,0.0,0.0,26.786845413050088,0.0,0.0,0.0,0.0,35.379,0.0,7.466,-51.98291788,-6.497864735,74.66351371952274,-2.238847135625001,8,1.7079999999999995,4.130484322565301,7.999999799999999,4.130484322565301,-144.35666682,-6.5616666736363625,225.1411368299732,-2.088917715227272,22,0.11830000000000007,4.006987920587783,21.999999300000002,4.006987920587783
mp-300761763,mp-761763,mp-761579,FeCo3O8,intercalation,Cc,3.836663064999997,143.123756338394,652.8965094334121,549.1176296675753,2504.9439230105945,0.0566474332812481,0.06759973033482147,24.686735366292304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.228911788764101,0.0,65.83129431011281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.005322184577235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.335107394859079,0.0,58.68085915887264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67021478971816,0.0,0.0,0.0,0.0,40.275999999999996,0.0,44.989,-162.14133375,-5.790761919642858,272.66131118976256,-1.572041868214286,28,0.4363999999999999,4.561762302170992,10.9837168,4.561762302170992,-139.15245134,-5.798018805833332,243.04550241148957,-1.1941741874999998,24,0.0,4.927936838393405,1.0000001,4.927936838393405
mp-300761380,mp-583836,mp-26896,V(PO4)2,intercalation,C2/c,3.800690685,204.82034802279813,616.0034569136828,778.4587888287068,2341.238600619633,0.06719599611111171,0.03963795185897645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.946566054311528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.893132108623053,0.0,0.0,0.0,0.0,55.57252843449221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.946566054311528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.903445868341661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.806891736683323,0.0,0.0,0.0,0.0,55.22756694673329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.806891736683323,0.0,0.0,0.0,0.0,70.342,0.807,67.90100000000001,-181.00136754,-6.961591059230769,289.71039074438886,-2.6658940695604394,26,1.4963,2.9204976731306864,0.9999996999999999,2.9204976731306864,-168.76284897,-7.03178537375,287.91203946857445,-2.5371113557738094,24,1.3015,2.8586748946541536,1e-07,2.8586748946541536
mp-300769566,mp-759196,mp-778217,Fe2Co3O10,intercalation,Pm,3.8264361559999984,277.3397714877742,1306.944468417227,1061.2229291175968,5000.939567835876,0.1125369044166673,0.04811037609375113,17.48022169026181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.653481126841207,0.0,58.267405634206035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.036791337745957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.357860891830638,0.0,56.789304459153186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.036791337745957,0.0,0.0,0.0,0.002,62.68,0.0,48.023999999999994,-211.11274582,-5.864242939444443,352.1789919858129,-1.6892587937500005,36,0.0,4.425601321233673,4.6838386,4.425601321233673,-174.95332166,-5.8317773886666675,343.2450747087828,-1.2033909438333334,30,0.0,4.339316462579982,8.9944073,4.339316462579982
mp-300773608,mp-773051,mp-773071,Mn3(SeO3)4,intercalation,P-1,3.8482013399999966,78.07823089023974,291.0783397138089,300.4607527366497,1120.1280569316534,0.043093647280700864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.430848664208488,0.0,0.0,0.0,0.0,0.0,0.0,10.073136498156362,0.0,0.0,40.29254599262545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08073087399967,0.0,0.0,0.0,0.0,0.0,0.0,9.810548155499752,0.0,0.0,39.24219262199901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.540365436999835,0.0,0.0,0.0,16.87,186.392,14.905999999999999,181.673,-255.65584351,-6.087043893095237,611.586621348617,-1.757228532726429,42,2.7684,3.728034783178471,15.00000015,3.728034783178471,-232.62761583,-6.121779363947367,595.6436707770365,-1.53703319196079,38,0.6683000000000001,3.750418414575735,13.00000045,3.750418414575735
mp-300849220,mp-780594,mp-780523,Fe(SO4)2,intercalation,Pbca,3.82161342,102.35347402038325,293.9634725540199,391.15540989991786,1123.4147517022438,0.0262989180208324,0.007627861057692975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921987233295458,0.0,55.375897866363665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.843974466590916,0.0,0.0,6.921987233295458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.605192737883242,0.0,52.84154190306594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.210385475766484,0.0,0.0,13.210385475766484,0.0,0.0,0.0,0.0,208.675,0.0,218.683,-635.97689395,-6.115162441826923,1211.168290989757,-2.2472443824519237,104,4.4042,2.8720421698263574,3.9999995875,2.8720421698263574,-590.13314195,-6.147220228645833,1155.737468211324,-2.1159733851562503,96,1.9547,2.9300079713663862,5.0000001125,2.9300079713663862
mp-300775035,mp-755249,mp-758463,NiSnO4,intercalation,P2/m,3.800447990000003,104.98733699416019,553.4040119138334,398.99891385490906,2103.1831647358663,0.07091060778571467,0.01332283718749938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55304409686543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.638261024216357,0.0,0.0,0.0,0.0,0.0,0.0,12.638261024216357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.638261024216357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.738698877793176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.434674719448294,0.0,0.0,0.0,0.0,0.0,0.0,12.434674719448294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.869349438896588,0.0,0.0,0.0,0.0,20.572,0.309,12.867,-43.56335301,-5.44541912625,80.42027817872572,-1.9022616275000006,8,2.1678,5.271150477821398,1.9999999,5.271150477821398,-37.85404944,-5.407721348571428,79.12480982026605,-1.6309660142857143,7,0.31650000000000045,5.211786128881887,0.9999998,5.211786128881887
mp-300778223,mp-778223,mp-776119,Ti3Mn2Cr3O16,intercalation,Cm,3.8996747375000007,154.64926268120644,613.5857008506807,603.0818228509022,2392.7846568986324,0.10196071239583482,0.040070735127550015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.454926190444013,0.0,0.0,59.639409523552104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.182389285666018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.182389285666018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.893461592550664,0.0,0.0,55.14769274040531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.340192388825995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.340192388825995,0.0,0.0,0.0,13.786923185101328,0.0,0.0,0.0,0.0,56.722,0.0,47.871,-211.06769832,-7.5381320828571425,290.1299982814549,-2.6533526000685717,28,0.4256000000000002,3.9675956688866822,16.0000003,3.9675956688866822,-187.83099725,-7.826291552083332,268.2789807582093,-2.445377597163334,24,0.8815000000000002,4.118903820068386,11.9999995,4.118903820068386
mp-300766608,mp-756337,mp-761614,CoCu(PO4)2,intercalation,P1,3.8244912639999935,203.18042278076302,721.6829265778804,777.0617519408535,2760.0700480750525,0.02326443979166548,0.04363001901785779,6.784516963926384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.569033927852768,0.0,0.0,0.0,0.0,54.27613571141107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784516963926384,0.0,0.0,0.0,0.0,0.0,6.862315352928929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.724630705857859,0.0,0.0,0.0,0.0,54.898522823431435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862315352928929,0.0,13.724630705857859,0.0,0.0,0.0,0.0,41.27,0.0,21.859,-179.9752005,-6.427685732142857,291.44682182907445,-2.300389865306122,28,0.0,3.7182796710836814,4.0000013,3.7182796710836814,-155.84734463,-6.493639359583334,294.78885683890235,-1.9964562899404772,24,0.016599999999999948,3.5197313698646884,4.0,3.5197313698646884
mp-300763122,mp-757760,mp-757011,Mn2Co(PO4)3,intercalation,C2,3.8005570724999918,114.63291062103815,380.67558507305915,435.66891920204597,1446.7792871774882,0.06077343194444396,0.07392786218750125,4.504915695285951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.514747085857856,0.0,9.009831390571902,0.0,0.0,54.05898834343142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276782397772162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.830347193316484,0.0,8.553564795544323,0.0,0.0,51.32138877326594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.553564795544323,0.0,0.0,0.0,0.0,101.45200000000001,0.004,97.73,-279.76624452,-6.994156113,467.6412812215625,-2.446400953167428,40,0.7313999999999998,3.320823054076352,11.999982699999999,3.320823054076352,-256.98932071,-7.138592241944445,443.9594734464946,-2.297527914352699,36,0.0,3.394117778620645,9.99996695,3.394117778620645
mp-300765262,mp-760261,mp-759279,Cr(BO3)2,intercalation,P2_1/c,3.8942803233333283,105.55227705893084,284.4223750385812,411.0501556336222,1107.6204586284794,0.08358133451851922,0.03442133270833292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.40218330965503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.567030551609173,0.0,0.0,17.134061103218347,19.275818741120638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.126477443583994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.521079573930665,0.0,0.0,17.04215914786133,25.563238721791997,0.0,0.0,0.0,0.546,87.545,2.596,77.271,-333.18329321,-6.941318608541668,469.42408708839827,-2.6027214298611114,48,3.0780000000000003,2.694611649703865,2.999999925,2.694611649703865,-315.7738855,-7.0171974555555545,466.90623733665427,-2.51655864162963,45,0.51,2.635086256950058,8.9999999,2.635086256950058
mp-300762388,mp-758831,mvc-6929,NiO2,intercalation,Cc,3.8798501075,187.450087879016,864.2033143996913,727.2782436082848,3352.9793222754993,0.09112705027777768,0.035356408863637334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.599741461377924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79987073068897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.254477062062556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.127238531031278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.418159020687522,0.0,0.0,0.0,0.0,22.149,0.0,27.895,-105.5270946,-4.796686118181818,205.99275120460808,-1.158758310227273,22,0.31910000000000016,4.610311929394936,2.00000005,4.610311929394936,-25.34104141,-4.223506901666666,77.5197682529858,-0.20114461416666649,6,0.0,3.885407351374208,2.0,3.885407351374208
